Image,X1,Y1,X2,Y2,Confidence,Class
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (35).jpg,701.7101440429688,377.4830017089844,1373.8701171875,693.7431640625,0.42394915223121643,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (36).jpg,1013.3199462890625,470.9991760253906,1458.03125,1007.4549560546875,0.777128279209137,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (36).jpg,1554.7606201171875,288.94989013671875,1640.0650634765625,412.3096923828125,0.7607301473617554,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (36).jpg,507.15087890625,479.3196716308594,764.770751953125,874.8096923828125,0.6686432361602783,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (36).jpg,1692.331787109375,595.1529541015625,1810.616455078125,777.83203125,0.4718831777572632,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (36).jpg,344.19207763671875,244.54605102539062,382.01507568359375,336.95123291015625,0.3931752145290375,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (36).jpg,1422.3145751953125,558.956298828125,1491.3056640625,726.6612548828125,0.37974849343299866,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,1676.497314453125,315.2307434082031,1770.99658203125,448.39508056640625,0.795630156993866,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,1254.916015625,360.54400634765625,1356.841064453125,495.19482421875,0.7903468012809753,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,581.9515380859375,218.20875549316406,621.9058837890625,319.9586181640625,0.5620060563087463,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,1393.0447998046875,262.1312255859375,1611.47412109375,527.3682861328125,0.5243865847587585,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,1055.539306640625,551.9073486328125,1605.246826171875,1077.22265625,0.523845911026001,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,406.087646484375,589.3162841796875,739.3040771484375,1061.247314453125,0.4853353500366211,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,143.4374542236328,289.1553955078125,182.10108947753906,422.7162780761719,0.4744771122932434,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,89.33401489257812,292.905517578125,124.80085754394531,420.6515808105469,0.46222037076950073,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,1749.245361328125,95.55342102050781,1882.7548828125,247.95932006835938,0.4257320761680603,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,407.617919921875,727.0596923828125,737.380615234375,1065.6473388671875,0.41683444380760193,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,1877.3291015625,129.33511352539062,1919.32177734375,217.05088806152344,0.4024161696434021,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,522.0745849609375,224.5491485595703,560.6444091796875,317.87078857421875,0.2950255870819092,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (37).jpg,1684.4161376953125,185.15853881835938,1760.0086669921875,279.59600830078125,0.273202508687973,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (4).jpg,1382.45654296875,508.4706115722656,1739.0753173828125,675.1920776367188,0.558494508266449,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (4).jpg,1822.4322509765625,524.1944580078125,1919.6165771484375,690.5791015625,0.33228692412376404,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (5).jpg,1338.951171875,522.1190795898438,1738.3919677734375,688.2633666992188,0.6914247274398804,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (8).jpg,1289.979248046875,179.43743896484375,1761.388671875,724.262939453125,0.8138130903244019,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (8).jpg,1762.1488037109375,0.0,1920.0,311.385986328125,0.7610896229743958,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (8).jpg,282.22222900390625,244.89044189453125,379.0969543457031,460.6756896972656,0.7599829435348511,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (8).jpg,1420.7911376953125,0.0,1739.178955078125,190.90805053710938,0.5322886109352112,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (9).jpg,1163.8516845703125,268.14190673828125,1473.1490478515625,662.62451171875,0.8568326830863953,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (9).jpg,1511.301025390625,139.9065399169922,1829.864013671875,428.5599060058594,0.7320915460586548,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (9).jpg,1817.785400390625,372.92633056640625,1888.705078125,537.317138671875,0.3402383029460907,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (9).jpg,105.40509796142578,230.50762939453125,145.46807861328125,345.5145263671875,0.307432621717453,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (9).jpg,742.616455078125,335.8370361328125,1105.637939453125,819.5406494140625,0.2717530429363251,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/37 (9).jpg,396.9833679199219,417.1200256347656,539.5296630859375,610.6661376953125,0.25510382652282715,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/38 (1).jpg,1103.2371826171875,791.2428588867188,1340.8817138671875,1082.545654296875,0.41438934206962585,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/38 (6).jpg,1744.743896484375,430.8350830078125,1920.0,701.7471313476562,0.6259124875068665,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (10).jpg,972.4136352539062,278.83837890625,1180.03271484375,483.0968017578125,0.7078462243080139,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (10).jpg,356.7289733886719,296.78887939453125,561.1129760742188,506.35443115234375,0.5963870882987976,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (11).jpg,825.9205322265625,231.0865478515625,929.7816162109375,347.06768798828125,0.7268723249435425,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (13).jpg,854.4384155273438,841.817626953125,1152.51025390625,957.0281982421875,0.28758519887924194,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (14).jpg,1064.8310546875,741.6062622070312,1186.23291015625,881.5307006835938,0.7820889353752136,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (14).jpg,35.4459342956543,787.624267578125,209.3369140625,949.5922241210938,0.6327452659606934,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (15).jpg,610.65673828125,626.5193481445312,762.5120239257812,822.1881103515625,0.8669675588607788,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (15).jpg,523.8960571289062,368.44085693359375,614.9216918945312,477.39080810546875,0.6597827076911926,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (15).jpg,24.89610481262207,708.944580078125,114.65864562988281,840.7667846679688,0.41162988543510437,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (16).jpg,220.67529296875,496.6055603027344,347.30322265625,678.3314819335938,0.8396349549293518,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (16).jpg,237.66354370117188,232.19561767578125,320.0557861328125,313.0425109863281,0.45012354850769043,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (16).jpg,217.34800720214844,313.7947998046875,341.7091369628906,444.12457275390625,0.4486984610557556,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (17).jpg,584.2713012695312,634.7985229492188,635.6616821289062,733.3130493164062,0.8103376626968384,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (17).jpg,1092.1990966796875,721.1929321289062,1268.3814697265625,865.8289794921875,0.7452166080474854,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (17).jpg,1056.720947265625,607.2315063476562,1177.750732421875,709.1759643554688,0.7227302193641663,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (17).jpg,1174.4395751953125,628.0895385742188,1292.530517578125,714.0824584960938,0.6969612836837769,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (17).jpg,676.1416625976562,495.56585693359375,721.427734375,551.1244506835938,0.6922706961631775,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (17).jpg,996.450439453125,636.2491455078125,1099.8641357421875,738.8966674804688,0.6794679164886475,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (17).jpg,1028.745361328125,487.2095947265625,1263.964111328125,627.0531616210938,0.45209556818008423,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (17).jpg,922.3931884765625,563.9747924804688,1007.8623657226562,642.2415161132812,0.3263959586620331,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (18).jpg,662.510986328125,448.3363952636719,707.930419921875,501.48834228515625,0.7838127017021179,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (18).jpg,1.7384767532348633,599.0982666015625,313.5234375,839.8009033203125,0.7687327265739441,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (18).jpg,356.8856201171875,689.5152587890625,492.45556640625,829.6695556640625,0.6969277262687683,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (18).jpg,402.43756103515625,575.90673828125,488.25823974609375,666.8185424804688,0.39692437648773193,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (18).jpg,960.0872802734375,648.0584106445312,994.040283203125,749.4319458007812,0.3004165589809418,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (19).jpg,0.0,696.0810546875,60.46504592895508,906.54833984375,0.26944422721862793,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (2).jpg,16.00191879272461,14.962838172912598,185.04542541503906,164.53118896484375,0.6173951029777527,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (20).jpg,719.7810668945312,767.1068115234375,759.0467529296875,870.0921020507812,0.5237900018692017,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (20).jpg,919.9856567382812,700.3956298828125,943.5205688476562,771.7479858398438,0.4750418961048126,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (20).jpg,938.2313232421875,694.1090087890625,963.018310546875,769.5365600585938,0.2853271961212158,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (24).jpg,371.08734130859375,449.947265625,443.1634826660156,575.6576538085938,0.5941892266273499,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (24).jpg,99.4197998046875,383.8168029785156,350.9909362792969,594.95361328125,0.5649259686470032,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (24).jpg,369.6814880371094,176.57940673828125,627.0282592773438,496.8854064941406,0.5244901776313782,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (24).jpg,397.75921630859375,454.65997314453125,442.71734619140625,577.9343872070312,0.5094497799873352,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (26).jpg,152.1112823486328,919.349853515625,360.33514404296875,1042.788818359375,0.8381251692771912,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (26).jpg,22.59446144104004,902.281494140625,137.82223510742188,1001.610107421875,0.8336221575737,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (26).jpg,632.03076171875,966.866455078125,1012.3646240234375,1257.0037841796875,0.6708475351333618,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (27).jpg,366.8717346191406,268.7575378417969,612.0891723632812,485.5843505859375,0.7524262070655823,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (3).jpg,297.68511962890625,746.6888427734375,337.4867248535156,913.624267578125,0.5543246269226074,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (3).jpg,79.60285186767578,569.9439697265625,170.82803344726562,698.9691162109375,0.4414728879928589,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (3).jpg,132.31173706054688,844.89208984375,171.10263061523438,1021.2950439453125,0.36651867628097534,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (30).jpg,399.11846923828125,82.5494384765625,463.7535705566406,190.27816772460938,0.5863743424415588,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (31).jpg,331.51824951171875,40.060916900634766,717.1544189453125,383.4244689941406,0.3612881004810333,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (32).jpg,60.717193603515625,263.8790588378906,140.82374572753906,373.0147705078125,0.5674694180488586,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (36).jpg,775.795166015625,1114.7548828125,959.08740234375,1351.431884765625,0.6139450669288635,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (36).jpg,309.2144775390625,1125.6414794921875,455.3837585449219,1350.274658203125,0.31172633171081543,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (37).jpg,1123.6456298828125,690.5973510742188,1196.3609619140625,837.175048828125,0.6365583539009094,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (37).jpg,592.955078125,654.7311401367188,632.5408935546875,837.864990234375,0.5336015224456787,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (37).jpg,801.1231689453125,511.87860107421875,844.2758178710938,644.2843627929688,0.3489583730697632,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (37).jpg,799.60302734375,648.8092041015625,848.3735961914062,831.85400390625,0.3305029571056366,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (37).jpg,365.9669189453125,678.34326171875,413.5752868652344,813.0740356445312,0.3281269073486328,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (37).jpg,654.7593994140625,448.84368896484375,690.0498657226562,542.4673461914062,0.2527948021888733,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (38).jpg,649.3121948242188,395.3865051269531,690.2059326171875,492.1389465332031,0.585464596748352,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (38).jpg,561.2625732421875,556.6766357421875,619.3873901367188,711.0662231445312,0.5422971248626709,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (38).jpg,590.1055297851562,338.0094909667969,623.267333984375,412.507568359375,0.35469934344291687,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (38).jpg,600.61865234375,706.3140258789062,672.41943359375,866.2181396484375,0.27647337317466736,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (4).jpg,707.79345703125,496.6874694824219,750.3992919921875,636.497314453125,0.2531185746192932,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (5).jpg,928.4117431640625,360.8758239746094,1418.156005859375,607.3081665039062,0.3761879801750183,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/39 (8).jpg,313.9889831542969,127.51318359375,652.660400390625,358.7574462890625,0.3243306875228882,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (1).jpg,938.6905517578125,593.7068481445312,1138.2279052734375,914.5697021484375,0.8907883167266846,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (1).jpg,1058.008544921875,373.07916259765625,1204.623291015625,490.6668701171875,0.7101719379425049,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (1).jpg,763.93994140625,378.51690673828125,1071.85498046875,564.3744506835938,0.6961150765419006,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (1).jpg,1650.998779296875,367.7897644042969,1728.833740234375,633.4979248046875,0.3354465067386627,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (1).jpg,1021.4375610351562,480.79156494140625,1126.029296875,617.722900390625,0.2790917456150055,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (10).jpg,1632.2618408203125,476.13055419921875,1803.1571044921875,664.9161376953125,0.4828830659389496,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (12).jpg,230.82984924316406,832.4470825195312,482.6900939941406,1073.76318359375,0.45201030373573303,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (12).jpg,1178.340087890625,635.2783813476562,1234.307373046875,804.378173828125,0.2713862955570221,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (13).jpg,187.87673950195312,415.620361328125,386.8171691894531,601.8181762695312,0.3643953204154968,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (18).jpg,1.0387802124023438,249.22119140625,107.32771301269531,559.2145385742188,0.259424090385437,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (19).jpg,0.0,287.8271484375,424.83526611328125,767.7469482421875,0.4868732988834381,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (2).jpg,1646.25732421875,296.6388854980469,1916.032470703125,611.8716430664062,0.7639133334159851,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (2).jpg,440.6054992675781,415.4542236328125,786.8782958984375,666.3470458984375,0.7245254516601562,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (2).jpg,437.2297668457031,429.6717224121094,697.9744262695312,668.5677490234375,0.5078974366188049,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (2).jpg,1224.7393798828125,895.493408203125,1425.983642578125,1077.2061767578125,0.37843185663223267,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (20).jpg,1275.6507568359375,251.87237548828125,1914.990966796875,766.0313720703125,0.7103143930435181,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (21).jpg,688.7736206054688,17.22015380859375,1626.690673828125,884.635986328125,0.48352646827697754,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (21).jpg,227.2229461669922,376.9200439453125,433.65814208984375,850.4676513671875,0.3815292716026306,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (22).jpg,0.764007568359375,253.15283203125,1191.616455078125,1069.841552734375,0.6059055328369141,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (22).jpg,1563.893310546875,420.274658203125,1675.385498046875,549.8596801757812,0.43889182806015015,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (24).jpg,878.7445678710938,581.8685302734375,1519.889404296875,939.1995849609375,0.3113735020160675,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (24).jpg,408.5269775390625,563.3331298828125,841.2249755859375,844.7539672851562,0.2570747137069702,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (25).jpg,631.5471801757812,642.6927490234375,1242.43798828125,1024.703369140625,0.7044388055801392,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (25).jpg,360.96441650390625,625.193603515625,1235.53369140625,1041.7427978515625,0.6263871192932129,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (28).jpg,443.98114013671875,339.8813171386719,1271.831787109375,1006.043701171875,0.6348803043365479,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,1112.451171875,366.5390625,1303.5810546875,542.21533203125,0.8840563893318176,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,1620.306640625,415.04278564453125,1691.380126953125,571.4522094726562,0.8729510307312012,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,1317.4500732421875,503.0157165527344,1534.63623046875,765.9334716796875,0.8661512136459351,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,685.9993286132812,544.0833740234375,1154.5594482421875,840.9925537109375,0.8592291474342346,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,762.3258056640625,347.7408142089844,996.3693237304688,595.154052734375,0.8228095173835754,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,512.8683471679688,472.75396728515625,814.1494140625,722.9631958007812,0.7769157290458679,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,1676.90673828125,334.6719970703125,1732.117919921875,451.85675048828125,0.7246164679527283,motorbike
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,1432.6951904296875,355.05670166015625,1552.84423828125,504.05218505859375,0.64790940284729,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,1015.1936645507812,291.1769714355469,1204.0654296875,423.3959655761719,0.4668594002723694,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,248.24444580078125,915.56591796875,522.6282958984375,1076.6478271484375,0.3864111006259918,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,0.5034141540527344,425.49249267578125,87.95835876464844,633.8446044921875,0.3315085768699646,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (29).jpg,2.983612060546875,434.18792724609375,557.2045288085938,758.2879028320312,0.2600121796131134,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (3).jpg,1829.562744140625,759.3592529296875,1919.543701171875,1072.376708984375,0.5572645664215088,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (30).jpg,1245.1937255859375,295.31317138671875,1446.018798828125,463.3254089355469,0.8704339861869812,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (30).jpg,1007.5193481445312,576.8615112304688,1329.907958984375,955.7638549804688,0.8159757256507874,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (30).jpg,201.5255126953125,349.92376708984375,634.312744140625,605.680908203125,0.8028983473777771,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (30).jpg,390.1240539550781,561.5921630859375,980.01123046875,999.2938842773438,0.7774533629417419,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (30).jpg,665.1583251953125,401.9352722167969,945.5110473632812,587.9989013671875,0.7606527805328369,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (30).jpg,1123.957763671875,261.1487731933594,1267.2249755859375,405.9335632324219,0.7252641916275024,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (30).jpg,889.203125,330.44525146484375,1092.8271484375,510.7997131347656,0.6629060506820679,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (4).jpg,674.512451171875,365.51751708984375,963.2467041015625,617.3538208007812,0.886466920375824,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (4).jpg,972.7388916015625,360.7877197265625,1124.9202880859375,590.4169921875,0.6733519434928894,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (4).jpg,317.53692626953125,865.6717529296875,808.335693359375,1075.0162353515625,0.48446032404899597,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (4).jpg,103.15800476074219,553.8845825195312,595.2688598632812,928.4630126953125,0.3303373456001282,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (4).jpg,1780.9251708984375,180.81175231933594,1919.7052001953125,356.6644287109375,0.25837066769599915,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,973.2315673828125,768.8992309570312,1385.427978515625,1075.695068359375,0.7326329350471497,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,1169.6865234375,268.15802001953125,1354.8394775390625,423.9610595703125,0.7068097591400146,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,820.4326171875,650.861083984375,1054.0404052734375,966.306396484375,0.6490035653114319,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,1246.146484375,418.94952392578125,1389.669677734375,654.1600341796875,0.5901615619659424,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,580.0726318359375,285.9784240722656,1092.576904296875,733.5166625976562,0.5065453052520752,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,1344.0340576171875,203.9168701171875,1616.4539794921875,516.7081298828125,0.46201053261756897,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,1341.3065185546875,205.29629516601562,1619.868896484375,506.7204895019531,0.3321790099143982,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,1018.884521484375,193.60546875,1177.102294921875,329.7562255859375,0.3133726716041565,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (5).jpg,1235.12890625,130.25564575195312,1378.943603515625,225.7232208251953,0.2884023189544678,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (6).jpg,752.7189331054688,374.3810119628906,1392.673828125,851.19287109375,0.7426304221153259,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (6).jpg,428.15374755859375,390.84942626953125,560.7893676757812,556.8431396484375,0.5342394709587097,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (6).jpg,407.4019775390625,824.3778076171875,494.0225830078125,1061.518310546875,0.49691563844680786,person
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (6).jpg,1259.51708984375,805.4443359375,1610.15673828125,1075.832275390625,0.48186397552490234,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (6).jpg,1546.483154296875,516.2584228515625,1919.004638671875,1050.33154296875,0.39448702335357666,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (6).jpg,1260.090576171875,806.7233276367188,1609.54638671875,1076.255615234375,0.38908466696739197,bus
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (701).jpg,835.4639892578125,824.17578125,889.964111328125,919.0120849609375,0.260241836309433,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (704).jpg,916.489013671875,712.3515625,1044.9744873046875,839.6676025390625,0.2589433193206787,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (707).jpg,954.9085693359375,726.3931274414062,1081.767822265625,858.5864868164062,0.6876492500305176,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (707).jpg,1235.942626953125,720.9031982421875,1570.4443359375,940.015380859375,0.3969337046146393,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (708).jpg,684.24658203125,707.8291015625,775.1375732421875,829.8707275390625,0.49988654255867004,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (708).jpg,891.8463134765625,720.9403686523438,987.908935546875,820.7578125,0.451925128698349,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (710).jpg,685.632080078125,689.61279296875,815.404296875,872.7841796875,0.5345829725265503,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (710).jpg,865.2454833984375,716.7562255859375,999.3372802734375,864.4978637695312,0.4577904939651489,car
/kaggle/input/yolov8s-training-a-esp32-cam-module/test/images/40 (711).jpg,161.553955078125,687.7003173828125,280.3660888671875,856.49072265625,0.5650620460510254,motorbike
